t,Node,Event_Type,inc_id,Pattern
2021-01-26 02:11:54,node1836.company.com,procproduct132status,,node1836.company.com__procproduct132status
2021-01-26 02:12:03,node1243,product440_product371_gui_jbosslogs,,node1243__product440_product371_gui_jbosslogs
2021-01-26 02:12:45,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 02:12:47,node503.company.com,etype9,,node503.company.com__etype9
2021-01-26 02:13:22,node1156.company.com,bng-3702-4-05@default location,INC000000895009,node1156.company.com__bng-3702-4-05@default location
2021-01-26 02:13:38,node5039,sun5-product170-mqueue,,node5039__sun5-product170-mqueue
2021-01-26 02:14:38,node3759.company.com,gi2/0/20,,node3759.company.com__gi2/0/20
2021-01-26 02:14:38,node3767.company.com,gi1/0/16,,node3767.company.com__gi1/0/16
2021-01-26 02:15:11,node5302.company.com,netscreentrapvpn,,node5302.company.com__netscreentrapvpn
2021-01-26 02:15:15,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 02:15:25,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 02:15:29,node5300.company.com,netscreentrapvpn,,node5300.company.com__netscreentrapvpn
2021-01-26 02:15:35,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 02:15:40,node5352,dynamic database,,node5352__dynamic database
2021-01-26 02:15:50,node4071.company.com,[job product51] : start_delayed on eu_had,INC000000895185,node4071.company.com__[job product51] : start_delayed on eu_had
2021-01-26 02:15:50,node1294.company.com,[task product51] : max_run on node3346,INC000000895396,node1294.company.com__[task product51] : max_run on node3346
2021-01-26 02:16:12,node3877,sun5-product170-mqueue,,node3877__sun5-product170-mqueue
2021-01-26 02:16:15,node1422,dal-product302-sprint-report,,node1422__dal-product302-sprint-report
2021-01-26 02:17:46,node675,product282_gproxy process,INC000000895395,node675__product282_gproxy process
2021-01-26 02:17:57,node5076, electronic data transport (product117) application alarm ,INC000000895394,node5076__ electronic data transport (product117) application alarm 
2021-01-26 02:18:00,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:18:00,node3569.company.com,etype27,,node3569.company.com__etype27
2021-01-26 02:18:00,node3569.company.com,etype27,,node3569.company.com__etype27
2021-01-26 02:18:00,node3569.company.com,etype27,,node3569.company.com__etype27
2021-01-26 02:18:00,node3569.company.com,etype27,,node3569.company.com__etype27
2021-01-26 02:18:01,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:18:01,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:18:03,node5352,lkf bn401188-00,,node5352__lkf bn401188-00
2021-01-26 02:18:12,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:18:12,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:18:15,node1422,product302 nagios,,node1422__product302 nagios
2021-01-26 02:18:16,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:18:16,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:18:31,node5031,sun5-product170-mqueue,,node5031__sun5-product170-mqueue
2021-01-26 02:18:34,node5076, electronic data transport (product117) application alarm ,INC000000895069,node5076__ electronic data transport (product117) application alarm 
2021-01-26 02:18:37,node1727,dal-product302-acg-sms-002,,node1727__dal-product302-acg-sms-002
2021-01-26 02:19:05,node587,product202 product6301 etl product51,,node587__product202 product6301 etl product51
2021-01-26 02:19:05,node587,product202 product6301 etl product51,,node587__product202 product6301 etl product51
2021-01-26 02:19:05,node587,product202 product6301 etl product51,,node587__product202 product6301 etl product51
2021-01-26 02:19:05,node587,product202 product6301 etl product51,,node587__product202 product6301 etl product51
2021-01-26 02:19:19,node5076, electronic data transport (product117) application alarm ,INC000000895395,node5076__ electronic data transport (product117) application alarm 
2021-01-26 02:19:58,node5076, electronic data transport (product117) application alarm ,INC000000895396,node5076__ electronic data transport (product117) application alarm 
2021-01-26 02:20:00,node4410.company.com,qualityofservicealarm tkproduct29903001: custom kpi threshold crossed,,node4410.company.com__qualityofservicealarm tkproduct29903001: custom kpi threshold crossed
2021-01-26 02:20:01,node710,product117_file_monitor,,node710__product117_file_monitor
2021-01-26 02:20:08,node1300,product99_product183 customoid,,node1300__product99_product183 customoid
2021-01-26 02:20:15,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 02:20:15,node5285.company.com,netscreentrapvpn,,node5285.company.com__netscreentrapvpn
2021-01-26 02:20:32,node5076, electronic data transport (product117) application alarm ,INC000000895226,node5076__ electronic data transport (product117) application alarm 
2021-01-26 02:21:00,node344,product284 customoid,,node344__product284 customoid
2021-01-26 02:21:03,node1726,dal-product302-acg-sms-001,,node1726__dal-product302-acg-sms-001
2021-01-26 02:21:33,node2179.company.com,spg,,node2179.company.com__spg
2021-01-26 02:22:43,node5161.company.com,swproduct135entry ,,node5161.company.com__swproduct135entry 
2021-01-26 02:22:47,node5186.company.com,swproduct135entry ,,node5186.company.com__swproduct135entry 
2021-01-26 02:22:52,node3569.company.com,etype27,,node3569.company.com__etype27
2021-01-26 02:22:52,node3569.company.com,etype27,,node3569.company.com__etype27
2021-01-26 02:22:52,node3569.company.com,etype27,,node3569.company.com__etype27
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:53,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:54,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:54,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:59,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:59,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:59,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:59,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:59,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:59,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:59,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:59,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:22:59,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:23:04,node3269,lkf bn400189-00,,node3269__lkf bn400189-00
2021-01-26 02:23:51,node3310.company.com,swproduct135entry ,,node3310.company.com__swproduct135entry 
2021-01-26 02:24:04,node3269,lkf bn400188-00,,node3269__lkf bn400188-00
2021-01-26 02:24:07,node925,ch3p-product170-mqueue,,node925__ch3p-product170-mqueue
2021-01-26 02:24:38,node5039,sun5-product170-mqueue,,node5039__sun5-product170-mqueue
2021-01-26 02:25:02,node3626.company.com, javaexception,,node3626.company.com__ javaexception
2021-01-26 02:25:12,node1714,product284 customoid,,node1714__product284 customoid
2021-01-26 02:25:24,node1477.company.com,saop wso2 gatewayworker-node1476,,node1477.company.com__saop wso2 gatewayworker-node1476
2021-01-26 02:26:01,node1296,[job product51] : start_delayed on cdr,INC000000895314,node1296__[job product51] : start_delayed on cdr
2021-01-26 02:26:01,node1296,[job product51] : start_delayed on cdr,INC000000895314,node1296__[job product51] : start_delayed on cdr
2021-01-26 02:26:04,node3285,product380 kpi - product117,,node3285__product380 kpi - product117
2021-01-26 02:28:25,node4354,antares,,node4354__antares
2021-01-26 02:28:34,node5300.company.com,netscreentrapvpn,,node5300.company.com__netscreentrapvpn
2021-01-26 02:28:43,node1549.company.com,class: org.apache.product195.clients.consumer.internals.consumercoordinator$offsetcommitresponsehandler - line number: 833,INC000000895267,node1549.company.com__class: org.apache.product195.clients.consumer.internals.consumercoordinator$offsetcommitresponsehandler - line number: 833
2021-01-26 02:28:57,node481.company.com,etype53,,node481.company.com__etype53
2021-01-26 02:29:21,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:29:31,node5031,sun5-product170-mqueue,,node5031__sun5-product170-mqueue
2021-01-26 02:30:04,node711,product117_file_monitor,,node711__product117_file_monitor
2021-01-26 02:30:21,node4410.company.com,qualityofservicealarm tkproduct29903001: custom kpi threshold crossed,,node4410.company.com__qualityofservicealarm tkproduct29903001: custom kpi threshold crossed
2021-01-26 02:31:05,node3278,product380 kpi - product112,INC000000895397,node3278__product380 kpi - product112
2021-01-26 02:31:06,node537.company.com,bm attcore log,,node537.company.com__bm attcore log
2021-01-26 02:31:14,node537.company.com,bm attcore log,,node537.company.com__bm attcore log
2021-01-26 02:31:20,node1837.company.com,procproduct132status,,node1837.company.com__procproduct132status
2021-01-26 02:31:56,node5159.company.com,swproduct135entry ,,node5159.company.com__swproduct135entry 
2021-01-26 02:32:03,node3309.company.com,swproduct135entry ,,node3309.company.com__swproduct135entry 
2021-01-26 02:32:12,node3877,sun5-product170-mqueue,,node3877__sun5-product170-mqueue
2021-01-26 02:33:50,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 02:34:42,node4214.company.com,saop wso2 gatewayworker-node4213,,node4214.company.com__saop wso2 gatewayworker-node4213
2021-01-26 02:35:21,node1486.company.com, http 504 error,,node1486.company.com__ http 504 error
2021-01-26 02:35:36,node5352,lkf bn401189-00,,node5352__lkf bn401189-00
2021-01-26 02:35:38,node5039,sun5-product170-mqueue,,node5039__sun5-product170-mqueue
2021-01-26 02:36:07,node1294.company.com,[job product51] : stuck_in_queued on node3346,,node1294.company.com__[job product51] : stuck_in_queued on node3346
2021-01-26 02:36:07,node1294.company.com,[task product51] : max_run on node3346,,node1294.company.com__[task product51] : max_run on node3346
2021-01-26 02:36:07,node1296,[job product51] : start_delayed on cdr,INC000000895314,node1296__[job product51] : start_delayed on cdr
2021-01-26 02:37:21,node503.company.com,etype9,,node503.company.com__etype9
2021-01-26 02:37:38,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 02:38:06,node3876,sun5-product170-mqueue,,node3876__sun5-product170-mqueue
2021-01-26 02:38:25,node1503.company.com,class: com.company.product363.product195queue.consumer.consumertask - line number: 86,,node1503.company.com__class: com.company.product363.product195queue.consumer.consumertask - line number: 86
2021-01-26 02:38:25,node1503.company.com,class: com.company.product363.product195queue.messageprocessor.inboundqueuemessageprocessor - line number: 69,,node1503.company.com__class: com.company.product363.product195queue.messageprocessor.inboundqueuemessageprocessor - line number: 69
2021-01-26 02:39:05,node3278,product380 kpi - product112,,node3278__product380 kpi - product112
2021-01-26 02:40:01,node1558,product117_file_monitor,,node1558__product117_file_monitor
2021-01-26 02:40:02,node713,product117_file_monitor,,node713__product117_file_monitor
2021-01-26 02:40:02,node967,product117_file_monitor,,node967__product117_file_monitor
2021-01-26 02:40:05,node5076,g705030 product380 | node3278,INC000000895397,node5076__g705030 product380 | node3278
2021-01-26 02:40:43,node1986.company.com,product182 egressrequesttoproduct127serverfail,,node1986.company.com__product182 egressrequesttoproduct127serverfail
2021-01-26 02:41:04,node4315,product380 kpi - product237,,node4315__product380 kpi - product237
2021-01-26 02:41:04,node4315,product380 kpi - product237,,node4315__product380 kpi - product237
2021-01-26 02:41:06,node1714,product284 customoid,,node1714__product284 customoid
2021-01-26 02:41:07,node5352,lkf bn401188-00,,node5352__lkf bn401188-00
2021-01-26 02:41:42,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:42,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:42,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:42,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:42,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:42,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:42,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:42,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:44,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:44,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:49,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:50,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:41:50,node3569.company.com,etype69,,node3569.company.com__etype69
2021-01-26 02:43:38,node3269,lkf bn400189-00,,node3269__lkf bn400189-00
2021-01-26 02:43:43,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 02:44:06,node1395,etype28 gateway down: critical ,,node1395__etype28 gateway down: critical 
